0,3+5+6+2+4+5*3+2,37
1,4+6*6+4+6+5+4+7,66
2,2+5+3+7+6+4*6+5,52
3,3+3+2+3*4+6+6+5,37
4,3+4+2+6+3*3+6+3,33
5,5*5+7*3+2+4+5+6,63
6,6+7+2*2+2+3+2+5,29
7,3+5+5*6+4+5+5*2,57
8,6+3+3*6+3+6+2+4,42
9,2+4+6*6+3+3+4+5,57
10,6+4+6*6+4+6*6+4,90
11,2+6+7*6+6+3*4*4,104
12,3+6*5+2+4+3*4*3,75
13,7*6+5+5+3+7+7+4,73
14,3+2+4*6+5+3+7+5,49
15,5+5+4+5+4+2+5*2,35
16,3+6+2+7+7+7*6+5,72
17,3+2+5+4+6+2*4+2,30
18,3+5+2+5+7*3+4+3,43
19,6+3+5+2+5+5*7+6,62
20,4+2+3+2+6+5*4*2,57
21,2+4+5*5+7+6+3+5,52
22,6+2*4+4+3+4+3+2,30
23,5*5*7+6+6+6+2+5,200
24,4+4+5+4+2+5+5*3,39
25,7+7+5+5+2+4+7*6,72
26,7*2+5+4+6+3+5+4,41
27,4*7+3+2*5+3+5*6,74
28,2+6+6+3*3+7+7+3,40
29,6+6+5*4+6+4+5+7,54
30,7+7+5+3+3+4+3*7,50
31,3+3+5+3*5*5+3+6,95
32,2+5+4+5+4+6*7+6,68
33,6+2+4*5+7+5+3*6,58
34,5+5+5*3*5+5+6+6,102
35,7+7*4+6*7*2+5*2,129
36,5+7+7+4+2+4*5+5,50
37,4+5+3+3+3+2+3*7,41
38,2*6+5+7+3+2+5+3,37
39,7+3+5+3+3*4+6*6,66
40,4+5+4+7+5+2*6+7,44
41,7+4+4+6+4*4+4+3,44
42,6+2*2+6+5+7+4+6,38
43,4+6+6+2+4*2*7*3,186
44,4+6+3+3+2+5*7+3,56
45,3*5+3+5+3+5+4*6,55
46,3*5+4+3*4+2+6+7,46
47,6+7+3+7+3*6+3+7,51
48,7+6+7+5*3+5*7+2,72
49,5+4+6+4+4*6+3+4,50
50,4+3+2+2+2*6+3+4,30
51,3+6*2+7+4+3*2+4,36
52,4*7+3+5+6+7+3+2,54
53,6+2+3+7*2+2+5+2,34
54,7+5+6*5+3+7+4+2,58
55,5+2+5+3+3+5+2*6,35
56,5+3+7+3+4*7*6+3,189
57,5+6+6+4+7*3+7+7,56
58,7+5+5+4+7*4*2*6,357
59,6+4+6*7+6+2+5*7,95
60,4+4+7+6+6*4+4+4,53
61,5+7+2*2+6+2+5+4,33
62,3+6+2+5*4+3+5+2,41
63,4+5+6+5+6+4+5*2,40
64,6+3*5+4+6+4+6+3,44
65,5+4+6+2+4+7+4*6,52
66,6+7*4+6+6*7+7+7,96
67,2+6+7*7+3+7+7+6,80
68,3+6*7+2+7+2+6+4,66
69,2+4+2+2*6+3+4+4,31
70,2*3+5+6+2+7+5+3,34
71,4+2+3+4+6+7+3*5,41
72,4+6+3+4*3+7+3+6,41
73,3*4*7+2+2+7+3*7,116
74,2+5+4+5+4+3*4+2,34
75,6+7+3+5*2+6+5+2,39
76,2+7+7+4+5+3*6+3,46
77,7+4+2+6+3+6*4*6,166
78,7*3+5+5+6*5+2+3,66
79,2+5+3+4+3+3+6*2,32
80,2+3+2+4+2+3+3*3,25
81,6+7+6+5+2*5+2*4,42
82,3+2+3+2+6*3+2*4,36
83,7+3*4+3+5+4+4+4,39
84,6+4+3+3*3+2+4+2,30
85,6*5+3+4+6+3+3+3,52
86,5+3*5+6+6+4*4+3,51
87,2+4+5*3*6+4+4+6,110
88,6*7+3*3*5*7+3+5,365
89,4*3+3+3+6+3+5+7,39
90,2+3+6+4*3+4+2+6,35
91,3+3+6*3+5+6+4+4,43
92,6+5+4+6+3+2*4+7,39
93,7+7+7*4*4+2+2+4,134
94,4*4+6+2+5+6+6+3,44
95,7+6*3*6+2+2*4*7,173
96,7+5+4+7+4+7+4*3,46
97,3+7+7*2+5+3+4+4,40
98,6+5+4+6+3+5+5*4,49
99,4+5*7+5+5*2+6*6,90
