0,4+6+4+5+3*7+4+4*3+6+3+5+4+2+5+6,87
1,4*7+5+6*6+2+6+4*3+3+6+4+3*4+3+7,124
2,2+4+6+2+5*7*2+2+7+6+2+3+4+6+2+2,118
3,6+6*4*3+2+3+3*2+5+5*6+6+5+7+3+7,152
4,3+3+7+6+3+7+3*5+3+7+6+5+6+7+3+3,84
5,4+4+2+5+3+7+2+4+5+6*5+7+4+4+4+7,92
6,3+5+2+2*4+4*4+3+3+5+4*5+5+7+4+6,87
7,2+3+7+5+6*7+2+2+4+7+6+3*4+7+3+3,105
8,4+4+3+5*4+2*2+7+7+2+5*4+3+6+4+4,88
9,2+6*4+3+6+7+7+6+7+6+3+6+7+6+6+7,103
10,3+6+4+7+6*6+2+5+4+7+5+3*4+2+6+2,101
11,6+7+3*5+7+4+5+4+5+7+3+2+7+7+7+3,89
12,2+4+2+6+2+7+2*5+2+2*2+4*2+6+6+7,66
13,3+7*2+4+3+5+7+3+3+4+4+3+3+2+5+6,69
14,6+7+2*6+3+5+6*5+6+2+4+6+5+2+4+5,97
15,7+2+3+4+7*4+7*4*5+2+2+3+6+3+3+7,210
16,6+6+4+5+2+2*7*4+4+4+4+7+3+7*2+4,119
17,7+5+3+4+5+7+5+2+4+4*6*7+3+2+3+6,224
18,4+5+3+7*2+7+4+6+4+5+7+5+6*3+7+6,95
19,2+7+6+5+4+6*6+3+6+3+7+7+2+7+3*7,116
20,6+3+7+2+7+3+2+2+3+4*7*7+5+5+2+5,248
21,3+5+4+3+5+4*4+7+2+4*5+7+3+4*6+6,105
22,7+6+4+3+3+4+6+7+7+2+7*7+7+4+7+3,119
23,4+7+3+2+3+4+7+7*7+4+2+4*5+4+5+7,121
24,3+3*2+5+7+7+7+6+3+6+2+4*5+2+6+2,82
25,5+4+4+6+7+2+2*4+6+6+2+5+6+4+6+6,77
26,6*3+2*4+6+3+5+2+6+7+6+7+6+4+3+6,87
27,5*4+7+6+5+3+5*7+2+4+4+3+3+6+2*2,102
28,4+3+7+5+4*7+6+5+4+7+2+7+6*5+4+2,114
29,4+3+3+6+7+2+3+7+7+6+2*2+4+2+4+3,65
30,2+6+2*6+4+2*3+2+5+3+4*2+4+5+5+5,67
31,5+7+2+2+6+6+2+6+7+7*2+7+7+3+3*2,80
32,6+3+5+7+4+3+6+5+2*3+3+5+7*7+2+5,109
33,2+3+3+4+3+2*2+2+5+5+5+7+3*7+4*5,84
34,5+5+5+5*6+4+2+4+7*2+5+3+3+2+6+2,90
35,7*3+5+6+3+4+7+5+3+7+7+5+7+7+4+3,94
36,2+6+4*6+7+6+6*6*5*2+4+5+6+3+5*7,458
37,2+4*5+5+7+3+3+5+2*6+7+5+3*5*6+4,163
38,6+5+4+5+7+3+5+6*4+2+4+3+6*6+4+2,110
39,3*5+6+3+5+3+2+5+5*5+4+2+4+5+2+2,83
40,6+6+6*3*5+5+5+5+2+7+2*7+5+3+2+3,153
41,7+4+4+2+3+4+3+4+6*5+5+6+7+2+4*5,101
42,6+5+6+6*5+7+6+6*5+3*7+2+5+5+5+6,134
43,5+6+4+5+3*4+7*2+3+7+6+3*5+6+3+6,92
44,3+6+3+7*4+7+6+2+7+3+6+2+3+3+5+2,86
45,5+7*3+5+4*2+2+4+5+3*3+7*2*5*2+6,205
46,2+4+6+4+4+4+2*4+2+3+7+5+4+3+7+4,67
47,5+2+7+6+6+5+5+2+4+4*7+7+6+3+5*6,116
48,5+3+3*7+4+7+3+5+3+5+2+6+3+4+5+3,79
49,6+3+5*6+5+6+5+5+5+2+2+7+7+5*7*4,223
50,4+3*7+6+2*5+7*3*5+3+6+3+7+6+6+3,180
51,6+5+5+3+3+5+4*7+5+6+4+5+7*7*2+5,178
52,4*5+4+5*7+7+2+4+3+6+4+6+2+2+2*6,107
53,5+5+3+6+3+3+4+3+4+4+5+4+2+2+6*6,89
54,2+6+7+4+2+7+6+3+6*7+3+5+2+7+5+4,105
55,3+5+6+4+4+5*6*5+6+3+4+4+2+6+6+6,209
56,6+3+3*5+5*5+5+5+4*3+7+3+6+7+2*3,100
57,5+6+6+4+6+6+2+2*7+7+2+6+4+2+6+7,83
58,4+6+4+5*4+5+2+4+5+4+6+5*2+3+2+7,82
59,2+4*7+5+2+3*3+6+7+5+6+6*3+4+6+4,102
60,6+7+7+4*3+3+2+7+5+3+5+3+3+7+6+5,81
61,7+6+3+3+6+2+3+2+6+7+7+3*3+7+2+5,75
62,3+4+4+6+5*4+2*2+6+6+2+3+7+7+6+5,83
63,6+4*6+4+4*2+5+6+7+3+3+7+5+6+2+4,90
64,5+3+6+3+7+5*2+5+5+3+3+4+7*6+7+5,108
65,6+6+2+3+3+5+4+7+6+2*5+7+6+3*5+4,84
66,4+7+7+6*2+6+2+5+4+3+2+4+6+3+6+3,74
67,5+5+2+2+6+6+5+3+5+2+2+4+4+5+2*6,68
68,2+3*6+5+4+6+7+5+2+7+2+6+2+2+3*4,80
69,3+4+4+2+4+6+7+6+4+5*3*4+7+2+4+4,117
70,2+2*5+3*6+4+3+7+5+6+6+3+7+3+5+3,82
71,3*6+7+5+7+6*3*4+4+2+5+7+4+4+7+5,147
72,3+3+5*7+4+7+4+7+3+2+2+7+4+3+5+5,94
73,4+5+2+6*6*6+3+3+7*4+7*6+2+7+2+4,318
74,5+2+7*6+5+4+4*6+4*4+6+5+2+7+2+7,127
75,5+7*5+6+5+3+2+3*4*7+3*6+3+5+6+4,176
76,6+7+3*3*6+7*5+6+5+7+6+6+5+4+6+3,150
77,4+2+4+5+5*2+5+4+6+2+3+4+4+6+6+6,71
78,4+7+3*6+7+3+4+6+2+3+3+4+4+6+3+6,80
79,4+3+3+2+2+6+2*6+4+5+3+6+7+6+4+6,73
80,3+6+7+6+2+2+5*4+6+2+2*2+6*4+7+5,94
81,3+5+5+4+7+5+4*7+3+2+7+7+3+5+5+7,96
82,2+4+7+5+2+4+4+6+5+7*4+7+6*3+4+2,98
83,4+5*7+4+3+4+3+4+4+3+7+6+5+4+3+4,93
84,3+7+3+6+6+3*7+7+3+7+7*4+7+5+4+5,112
85,2+4+2+7+6+4+2+2+4+2+4+3+3+3*7+4,70
86,3*2+5*3+4+4+6+3+2+7+6+2+2+3+2+4,66
87,5+4+2*5+6*5+7+7+7+2+4+3*5+5+2*2,100
88,4+7+7*2+4+5+2*6+4*5+4+2+2+4+7+2,87
89,2+3+5+3+2*7+7*2+5+2+3+3*6+5+3+4,81
90,4*3+7+5+4+2+2+3+6+7+6+4+7+4+7+3,79
91,2*2+4+2+3+2+5+6+4+2+6+3+2+5+5+4,57
92,5+5+5+3+6+7+6+3*6+6+5+7+6+5+3+7,94
93,3*2+4+4*2+2+2+3+4+3+5+6+4+7+7+5,66
94,5+2+5+5+3+5+3*6+4+7+2+6+5*2+2+5,79
95,2+7+4*7+3+2+7+5+4+5+7+6+3+6+4*4,101
96,3+5*6+5+7+7+3+6+6+2+6+5+2+4+4+7,97
97,3+6+4*6+5+5+2+7+6+2+7+6+3+5+5+5,91
98,7+6+7+7+7+7+5*2+2+6+5+2+5+4+5+7,87
99,6+4+5+7+2+6+2+3*6+6+5*2+2+7+3+5,83
