0,8-2/2/9+9*1/7/3*4+2/5-9+4*8+5+8+9+5+5-2+7/2-2+6-8+7+6+5+1+6*3+1,100.5
1,5+1+7+2+6/6-7/6+4+5+9+7-7-3+2/7+7/9+8*4-4-8*8-3-5-8+9/1*8-6-3*4,32.9
2,7-7+5+3-6-1/8+5+9-3+4+3+5-1+2+3+8-2/7/7-3*8/8+4+2+3-5/1-1+3*3+3,48.83
3,1-6+1+9+3-7/8+9/5-9*1+7*7-5+6-3+3*4+6+1-5/2-9+2+9+2+5*9+6/1/8+5,118.17
4,6+2+2+9+1+9+1-9+8-1+4-4-3+2-7-6-3+2-1*5+9+7+3-6/3+7+1-5-7+9/5+7,29.8
5,5*3/9+3*4+9*8-8/9+4*1-7/8-5*9+5+2+5-7-9+9-9+1-6+7*9*2-6-8+3+2/9,149.12
6,8*8-4+2-4-2+4+6+5/2-4+8-9-8-6+6+5-5-5*2+2+4+3-2+2+8+2/3+9+5+9+2,88.17
7,7+2+7-9-5+7-1+3-1*3+3-3+5-5-9+4+1-5+6+6-1+2+8*3*7-7*3*9+7/8+3/9,-7.79
8,1*8-5-9*2+3+1-3+4/6+8/5+1+2+1+1-7+2/2*6*6-1+3+9/1-8*8+9+2/7+4-8,-25.45
9,7-3+5-8+9+9+5+7+8*9/6-8+4+1+3-5*4-3+5+7+3/4+5-6-9+3+6+2+7*6+2/6,76.08
10,4*7+9/2+7+4+6-8+5/8+4+7+8+7+5*3*1-6/6+3+1+7+3+3+2+3/1/1*3/7+1/7,102.55
11,8-1+9/9+2+9/4+6*1+3-7/6+6-4+5-2+5-6*3/7+6-3-2+7+7+6*5+4*9-7+7-5,103.51
12,8-5-3/6*8/1-9+7+1+7+5+6+2+4+8+7/3+9-6+2*9+2+7+1+9+7*1-2-2+5+8+9,97.33
13,4+4+4*9+9+8+1+5-9+4-6+8-5/4+6+7+5+4+3-4-4-1+5+4-5+2-6+9-7+9*8+5,157.75
14,4-6-2+2-3+6-5*7+3+1-3+9-3-2+4*2+1+7*6+8-7+4+6-7+9/2*1/8/4+8+4/8,34.64
15,5-8-5/7+9+8+6+6+1*2*4+9+8-2-7-6/1+6+7+1-3-1+2+5+4+2-3/5+2+4+8-2,69.69
16,6-6+5+3+8-3-3+3+8+8+3+7+3+5-1+9-8-2+7-7+6-5*5+3-7-9/4+4*8+5+9+9,74.75
17,9-5*4/6+2+9-5/5/6+2/1-3-2+7+6+3-5-4-7+5+2*2+8+4*1*8*5+6+9-7+4*2,206.5
18,9+6*7+2-5-7+7/8+6+5+6+2-2*7-6*7+7-8+5+1/5+8+5+3+9+2/3/6+1-2+2-7,28.19
19,7-9+9*1-8-4+5/4-5-7+8+5-3-8+5+7-2+5+8+3-4+1-6+8*2+5-5+7-1-2+3/8,23.62
20,7*7-2+8/3-2+6/5+6+5-9*1-2+1-3+2-3+6+2-3*3/3+8-7+8+2+9+6+3+8+3+3,93.87
21,4-9+9-9+2-2/2*8-9-7+4+8+1*5+9*8-4/6*8*2-3+1*3+7+8+7+1-7+3-7+5/1,68.33
22,9/8+5+2*7+7-2*8*4-7+2/4+2*9-2+4-3+5/8+3+4/5/2-2+1+4*6-1-3+8+7/7,5.65
23,7+7+7/7-5+2/8*9+6+8*8+1+3/2/1+8-7/5-4+7/4-2*6+3+4+9+3-7-3+3+5-8,86.1
24,1+6-7+3-6+2-7-1+9/1/9-2+4+9+8/1+2-9+1*7+6+9+5+5/1/8/4+8+3+8+6+4,60.16
25,8/3+6+5-4-1*6+5+1/2+3-2+6+1-9+8+3+8/1/5+9-3*6+4+9-4+1+2+1-5+8-8,19.77
26,8-8-1-5*2+3-1+6+3/9*8+9-8*5-9+2+3*2+2*2-5*8+6/4+3*8/5+2-7*6+5+8,-89.03
27,3+4-9*7-2-9-5-4+3-3+4+2+8+6/4/6-2*5/4+4/6*4+9/4+4+7-2+8-7+2+3+2,-42.33
28,9+9*7+3+2+5/7+2-7+9-6+1+2*3+9-6*2+4+9+4+6+3*5+2-1*4-8-5/9-6/8+1,107.41
29,6+1+4-1-3-3+2/4+4+8*5+1+1+2+6+4+1/7+8-3+3-5+8-5*4+6-8*9+7/8-2+3,-10.48
30,8-8+4+6+7-9-2+6/6+9+4+7+2/4/4+6+4/7/5-5+2-1-8+8-9+3+6+3+3+2+6-3,40.24
31,1/9+5+3+4-7+1+2+9+8-5-1-3-1+6+1/6+3*8-5+4*7+5+1/9*5+8+3+5+4+3+9,105.83
32,9+1+5-5/2-9+8+7+8/3-7-5+4+8+4+5-4+1*2+3+7+1-3+4-1/4+4+1+7*6+5+5,96.92
33,9-7+9-2/2+9+6+6+6+8+1+3+1-6+6*9+9+1-2+6/9+2+4/4+6-8+8+5+9+5+1-7,128.67
34,6-9/4-4+9+6+6*6-3+9-7-5/1-9+2/1-9+3+9-5/9+3+9+4-2-7/7+9-6-7*8+9,9.19
35,3+2+8-6-6+1+9*3-9-4+9+3+5/1-7-4+9-8+6+5+9-5+6+9+3+3+6+5+7+7+4*9,120.0
36,2*9+2/3+7+9+1/4*8-2+3+5*7+7+3-7+8+6-1+5+6*1-6-3+6-2-3-8*9*4+1+3,-192.33
37,6-8-4+5+8+4+9+8+7+1+7+4+5+4/3-7+8-6+7+1*5-2+9/3/9-5+2+7-7/2/8+6,68.23
38,5+6+5-3+3-9+6+1/2-4+4-3-4+1+1+3+7-7/6-6+9+1+7-6+6+7+2+9+4+9+8+2,69.33
39,1+1-3+1+3-6+3+2+5+6+6+4-9+9+6*5+6-1-4/4-5-5+9+7-3+4-9/3*1*8+5-6,39.0
40,7+9/6-1-8/4+6-2+5+7+3/3-2/4*5-1-8+6/1+5-9-8-7-6+5+6/5-6+7/1+3+8,10.2
41,2-8+5+3+6*4*7+1+7-6/1+9*1+4+6+8-3+9+6+6+2*7-9+2+6+7*3+7+4+4*3-2,272.0
42,2-8+6/4+7+6+1+7+4+9-8+5+2/9+1+1/8-9-2+1*3*8+9-7+6-6*7+4*3+1+4+2,25.85
43,8/7-2+1*1+8+8-6+9*5+3-1+7*3+1+1+5/1+6*7-1-7+5+7/8-4+3-9+3-4-9-2,103.02
44,7*6+8/6-7/8+2+2/5-1+5*2*3+5+5+9-4/6+8+5+8+2-2-1/7+6-2-6+3+5/5*6,120.05
45,1+9*2+4+4+2+3+7+6+5+7+8+6/9+1/6+6+8+5+5-1+3+2+4+7+4+6+9-2/1/7-2,121.55
46,8-7+3-4+3*5+7-4-6+1*6/1+1+9*4-3/8+5/1/8-4+4-6+7+9+3+2/8+6*9*8-1,499.5
47,7/3+1-5*9-1/3+5+3+3+2+8-5+4+9-3/7-8-8*5*3*3+9+4+6+5-8/2-6+1+5-8,-369.43
48,5+9/8+3+4+6+4-7+4+9*1*9+2+5*1*3*1-9-5*9-1+7-5/6+2*2/1/4+3-9-4+7,67.29
49,5-9-7*5*8*3+3+8+3+1+4+6-7+5/9*6+7-3+2+8/4/6+5+8+6*4/7/2+3+8+6*1,-784.62
50,1+7+6-2-5+7-6+9/5/3/8+1+8+1-3-9+7+8-7+5-3-4+3-4+9-9/8-6+8+3+5+5,33.95
51,2+3+4*4+7+7-4+4*5+7/8+7+3*3/7-3*2+1+5-8*4+9/7+4+8+2+8+8+7+2-5+5,68.45
52,4-6+1+8+6/3*8+9*6/5+9-8-3+1-8*9/2-5/8+5+4+5-5-9*8+6+2-5*7/4-6-1,-74.58
53,1+8*5/9+8+5+3+4+5-6+6+8-7/8+9+7+9+3*6/9/4+8-4+8*5+5+9*4+5-3-4+4,150.07
54,2+2*6+1+1/1*4*1+9-6*3-8+4+7-8-5-4+3-1-7-2+6-8-1-7+1-9+4+3-2+7+8,-9.0
55,3-7+8*1-5/3+6-2-7-1*2*4+2-5+7-9*8+7/1-6-2+1+9*6/7+6+7/7*7/2+9+7,-43.45
56,3/4+3+4-1+5-3+5-9*8-1+7*2+5+8+6-7*8-9/2-6+8-7+9/6+7+8*4+2+5-8-7,-59.25
