0,2/9-3-4+6+4-9+8+8-4*5-7+2/1+6+7,-1.78
1,6+3/2*2+9+3+5+1*3-2-2-2-8-6+5+5,19.0
2,3+9+8+8*6+7+7*5*6+9-3+8-9-9+5-1,285
3,2+4+6+7+5-8+3-3-2/7*9+9+2+4-5+1,24.43
4,4/7-9+5+1-2+4+1+4+4-2*4+9-7+2+8,12.57
5,8+5+5-9+2*7+4+6+6*9/1+5+3+7/4+2,98.75
6,4+9+5+2+9-7+4+7+5*2+1+8-2+5/9-7,43.56
7,1-2*6+7-4-8+9+2-8+1+6+8+9*9-7-3,73
8,7+6+6+6+6/8*4*5+4-6-7-6+4-2+1+3,31.0
9,9-8+8*4-9-8+9+9-9-4/1+6*1*6*8-3,306.0
10,3+6+8-1-3+7-1+2+5/4+1-4*2-4/3-2,11.92
11,3+3/1-5+8+5+4-8-8-9+8/1-1+5+9-8,6.0
12,6+5-4+5+8-1+2/4/2+9+8+8+2-3+1+9,53.25
13,2-9-5+8+7-8-2+4+8+7*4/7+7/5*7+7,25.8
14,9*1*1/3/1/6+9+3/7-2-8-7+5+6+4-4,3.93
15,2+1-6+9+7+5+1-6-3/8+8+4+6+5-2+3,36.62
16,5-1*3+7+2+6+7*4-5+7/1*2/9/7+9/8,41.35
17,3+7-8+5+2+7+8-7+5*5-3+2+4+4-6-9,34
18,9+7+5/3*8+4+2+4*9+5-8+8/8/7+8-7,69.48
19,6-8-2-1/7-5/5*8-2+6*5-1-6-7+9/2,6.36
20,5+8+2+8+4+8-8+4+3+6+6-4*5+4/4*4,30.0
21,2+3+1+9-2/8*9+4+8+9+4*6+7+9+4+1,78.75
22,7+7+4-5+7*6-2+9+5*1*4-8+3+4-6*9,27
23,4+6-7+4+7+7-5/3+8+7+6-8+9*1*5+6,83.33
24,9-6+4*1+2+8+4+3+4+4*4-9+3+6+7+3,54
25,8/5+8+7-4-8+3+2+9+3+8+5*8+8*2-9,76.6
26,2+6+1/9+7+1-8/3-2+9-3+4/1+7/1*2,35.44
