0,57247728+67594862,124842590
1,96182879+89924243,186107122
2,17279983+88626422,105906405
3,83369537+82222974,165592511
4,48879284+42559136,91438420
5,35762621+42532884,78295505
6,83996818+51381794,135378612
7,13154265+61311671,74465936
8,72198488+98329984,170528472
9,85314595+75487446,160802041
10,48965197+61618661,110583858
11,87235657+13782666,101018323
12,94717825+33712862,128430687
13,56819537+47739813,104559350
14,69398854+77135779,146534633
15,16753845+16595744,33349589
16,71637854+27654518,99292372
17,32666527+49156441,81822968
18,64782926+16617153,81400079
19,18242637+59356495,77599132
20,65884569+95859331,161743900
21,26663722+79544192,106207914
22,47735537+18838248,66573785
23,48958481+14584876,63543357
24,61344134+23157765,84501899
25,56127226+96358917,152486143
26,18994587+23791336,42785923
27,31474344+15542626,47016970
28,19942785+72685238,92628023
29,43798177+43878877,87677054
30,62969412+47562881,110532293
31,23763537+43362714,67126251
32,57728342+61221172,118949514
33,78363749+61559759,139923508
34,26188391+37132738,63321129
35,92493295+59875434,152368729
36,12736861+21556227,34293088
37,31243797+98122763,129366560
38,16169462+65547847,81717309
39,73869916+75137353,149007269
40,58922669+93535858,152458527
41,91312537+97472461,188784998
42,28746427+68725516,97471943
43,82893977+97943279,180837256
44,81315679+78642711,159958390
45,52993263+37662478,90655741
46,28837988+55231591,84069579
47,98372463+54192661,152565124
48,55484136+87992499,143476635
49,69548591+87618534,157167125
50,98618793+72851948,171470741
51,59638483+41583658,101222141
52,28184947+97693335,125878282
53,87425915+43545749,130971664
54,37588212+62434539,100022751
55,84576919+69432561,154009480
56,68836118+18953747,87789865
57,95682697+12153734,107836431
58,46219524+96319273,142538797
59,51713746+76471548,128185294
60,27862897+34111322,61974219
61,92961525+65419583,158381108
62,76797215+91999942,168797157
63,42329643+75731558,118061201
64,48552414+72643326,121195740
65,99824567+46867837,146692404
66,36933285+47252572,84185857
67,72865261+75779653,148644914
68,14117399+32635699,46753098
69,55674237+26888283,82562520
70,79186113+14666418,93852531
71,84128196+53962694,138090890
72,87614138+24822739,112436877
73,31944139+69915713,101859852
74,27123686+87231723,114355409
75,98585166+69572942,168158108
76,83767558+31447148,115214706
77,47663288+41944872,89608160
78,72612854+74226721,146839575
79,89236585+75294761,164531346
80,19472862+29186362,48659224
81,17833993+63542228,81376221
82,25962282+71442297,97404579
83,22158731+32184741,54343472
84,51736546+48649268,100385814
85,62124176+78585251,140709427
86,39738147+98785832,138523979
87,43583435+71266252,114849687
88,51393171+55688371,107081542
89,36172885+27891753,64064638
90,59475796+55872453,115348249
91,87693993+41674192,129368185
92,59422436+33991796,93414232
93,63598415+62667482,126265897
94,72819336+18522193,91341529
95,57521311+23738264,81259575
96,57441587+15257359,72698946
97,61533437+32785466,94318903
98,82968688+27923219,110891907
99,38812914+96112798,134925712
