0,3+7+3+0+6+7+3+3+9+8+4+1+2+8+8+8+5+0+2+8+1+6+6+4+2+4+5+3+4+1+0+4,135
1,7+9+3+2+5+9+9+3+4+8+4+4+1+9+2+1+0+2+5+3+0+7+0+6+2+9+1+7+2+4+6+7,141
2,8+5+7+3+7+7+3+0+1+1+7+4+0+9+6+0+2+6+1+1+9+8+1+7+3+6+7+8+5+4+9+1,146
3,8+7+8+6+0+0+1+5+0+3+2+6+9+7+4+2+0+1+9+6+1+7+3+9+3+5+9+1+6+0+8+0,136
4,4+1+9+7+9+4+5+0+0+3+5+4+9+8+3+9+4+3+8+5+5+6+3+8+3+1+0+2+0+3+0+6,137
5,7+3+0+1+8+3+3+2+0+3+1+2+8+3+8+3+7+3+7+0+6+5+3+6+6+5+4+4+2+3+6+1,123
6,0+2+5+4+8+2+1+0+0+8+9+7+2+4+8+0+7+3+9+0+9+5+3+9+9+8+7+5+4+8+2+5,153
7,6+2+6+1+7+4+5+2+0+2+8+8+9+1+7+6+4+2+9+9+8+0+9+2+5+4+2+2+0+3+6+1,140
8,2+4+4+5+0+5+7+1+2+7+5+1+4+8+7+3+9+9+2+5+7+3+7+9+7+5+6+9+9+0+7+9,168
9,4+9+3+1+1+4+4+8+1+2+6+7+8+3+7+4+6+8+0+0+8+1+2+0+5+9+5+8+6+0+3+9,142
10,0+0+5+6+9+0+3+3+0+3+9+8+0+1+4+2+2+5+9+5+7+4+3+9+4+8+0+1+4+7+2+2,125
11,8+8+2+4+1+3+0+5+4+6+9+5+8+5+6+6+6+5+0+9+6+1+9+0+4+9+1+4+3+2+5+8,152
12,4+4+5+8+4+5+2+8+6+9+8+3+1+9+0+4+6+1+0+6+1+6+8+1+0+9+1+6+9+6+5+5,150
13,1+2+6+2+7+0+2+4+9+0+9+9+3+5+8+5+6+7+9+0+7+1+3+8+2+8+2+5+6+0+2+4,142
14,3+0+1+2+3+7+3+4+3+8+0+2+3+7+6+2+4+9+6+0+9+0+2+1+4+1+1+8+8+5+5+7,124
15,5+5+4+7+8+8+5+2+8+2+0+5+7+3+7+7+7+2+6+6+0+5+6+1+1+8+5+8+6+3+8+1,156
16,7+5+4+4+4+7+1+0+6+6+0+2+6+9+7+3+5+2+0+3+9+1+2+8+3+5+8+0+5+5+9+7,143
17,0+6+1+0+8+6+0+0+1+7+4+5+5+7+4+0+3+4+8+9+4+3+2+3+4+4+0+7+7+8+8+1,129
18,2+8+6+4+8+8+7+0+2+7+6+8+3+7+7+5+0+6+4+7+4+5+2+4+9+0+3+4+0+3+0+8,147
